#Date	Time	gpu	fb	bar1	pwr	gtemp	mtemp	sm	mem	enc	dec	mclk	pclk	pviol	tviol
#YYYYMMDD	HH:MM:SS	Idx	MB	MB	W	C	C	%	%	%	%	MHz	MHz	%	bool
20210130	20:18:00	2	3253	2	126	40	-	74	12	0	0	715	1328	0	0
20210130	20:18:05	2	3253	2	122	40	-	92	19	0	0	715	1328	0	0
20210130	20:18:10	2	3253	2	118	39	-	92	23	0	0	715	1328	0	0
20210130	20:18:15	2	3253	2	120	40	-	89	19	0	0	715	1328	0	0
20210130	20:18:20	2	3253	2	118	40	-	91	19	0	0	715	1328	0	0
20210130	20:18:25	2	3253	2	116	39	-	91	17	0	0	715	1328	0	0
20210130	20:18:30	2	3253	2	118	40	-	75	15	0	0	715	1328	0	0
20210130	20:18:35	2	3253	2	113	40	-	91	20	0	0	715	1328	0	0
20210130	20:18:40	2	3253	2	118	40	-	74	12	0	0	715	1328	0	0
20210130	20:18:45	2	3253	2	40	39	-	92	19	0	0	715	1328	0	0
20210130	20:18:50	2	3253	2	102	40	-	75	15	0	0	715	1328	0	0
20210130	20:18:55	2	3253	2	127	40	-	91	15	0	0	715	1328	0	0
20210130	20:19:00	2	3253	2	113	40	-	73	10	0	0	715	1328	0	0
20210130	20:19:05	2	3253	2	119	40	-	73	10	0	0	715	1328	0	0
20210130	20:19:10	2	3253	2	116	40	-	85	15	0	0	715	1328	0	0
20210130	20:19:15	2	3253	2	43	39	-	91	23	0	0	715	1328	0	0
20210130	20:19:20	2	3253	2	128	40	-	77	8	0	0	715	1328	0	0
20210130	20:19:25	2	3253	2	114	40	-	74	13	0	0	715	1328	0	0
20210130	20:19:30	2	3253	2	130	40	-	86	12	0	0	715	1328	0	0
20210130	20:19:35	2	3253	2	43	40	-	93	24	0	0	715	1328	0	0
20210130	20:19:40	2	3253	2	123	40	-	81	13	0	0	715	1328	0	0
20210130	20:19:45	2	3253	2	42	40	-	92	22	0	0	715	1328	0	0
20210130	20:19:50	2	3253	2	102	40	-	76	15	0	0	715	1328	0	0
20210130	20:19:55	2	3253	2	111	40	-	74	12	0	0	715	1328	0	0
20210130	20:20:00	2	3253	2	99	40	-	84	22	0	0	715	1328	0	0
20210130	20:20:05	2	3253	2	75	40	-	81	21	0	0	715	1328	0	0
20210130	20:20:10	2	3253	2	116	40	-	75	11	0	0	715	1328	0	0
20210130	20:20:15	2	3253	2	101	40	-	80	21	0	0	715	1328	0	0
20210130	20:20:20	2	3253	2	110	40	-	77	15	0	0	715	1328	0	0
20210130	20:20:25	2	3253	2	66	40	-	93	22	0	0	715	1328	0	0
20210130	20:20:30	2	3253	2	74	40	-	93	22	0	0	715	1328	0	0
20210130	20:20:35	2	3253	2	125	40	-	71	9	0	0	715	1328	0	0
20210130	20:20:40	2	3253	2	51	40	-	93	23	0	0	715	1328	0	0
20210130	20:20:45	2	3253	2	121	40	-	79	20	0	0	715	1328	0	0
20210130	20:20:50	2	3253	2	82	40	-	94	26	0	0	715	1328	0	0
20210130	20:20:55	2	3253	2	133	40	-	74	12	0	0	715	1328	0	0
20210130	20:21:00	2	3253	2	68	40	-	92	22	0	0	715	1328	0	0
20210130	20:21:05	2	3253	2	126	40	-	74	11	0	0	715	1328	0	0
20210130	20:21:10	2	3253	2	124	40	-	74	10	0	0	715	1328	0	0
20210130	20:21:15	2	3253	2	65	40	-	92	23	0	0	715	1328	0	0
20210130	20:21:20	2	3253	2	88	40	-	89	22	0	0	715	1328	0	0
20210130	20:21:25	2	3253	2	63	40	-	90	18	0	0	715	1328	0	0
#Date	Time	gpu	fb	bar1	pwr	gtemp	mtemp	sm	mem	enc	dec	mclk	pclk	pviol	tviol
#YYYYMMDD	HH:MM:SS	Idx	MB	MB	W	C	C	%	%	%	%	MHz	MHz	%	bool
20210130	20:21:30	2	3253	2	117	40	-	77	14	0	0	715	1328	0	0
20210130	20:21:35	2	3253	2	108	40	-	95	28	0	0	715	1328	0	0
20210130	20:21:40	2	3253	2	97	40	-	93	24	0	0	715	1328	0	0
